PID,start,end,PF
D2QJN3_SPILD,45,378,PF14897
A9NH20_ACHLI,15,352,PF14897
D8IGG5_LACFC,21,364,PF14897
Q03WA2_LEUMM,21,358,PF14897
A6GZ52_FLAPJ,21,343,PF14897
A6TBF0_KLEP7,23,340,PF14897
R7EM48_9BACE,29,344,PF14897
D0MGT8_RHOM4,10,327,PF14897
C4K321_HAMD5,34,350,PF14897
C8WKZ6_EGGLE,32,357,PF14897
Q5LH99_BACFN,15,335,PF14897
A6LBP7_PARD8,27,381,PF14897
Q1WTE3_LACS1,26,359,PF14897
A6L8S3_PARD8,36,371,PF14897
TSAD_BORBU,23,305,PF00814
TSAD_TREPA,23,307,PF00814
TSAD_HELPY,23,311,PF00814
TSAD_LEPIN,23,311,PF00814
TSAD_MYCPU,22,295,PF00814
TSAD_MYCPE,22,299,PF00814
TSAD_MYCGE,26,304,PF00814
TSAD_MYCPN,26,308,PF00814
TSAD_UREPA,26,304,PF00814
TSAD_AQUAE,23,303,PF00814
TSAD_AGRFC,31,323,PF00814
TSAD_BRADU,27,316,PF00814
TSAD_CAUVC,35,323,PF00814
OSGP2_CAEEL,45,344,PF00814
OSGP2_ARATH,106,409,PF00814
M9NHD5_DROME,47,358,PF00814
OSGP2_DANRE,47,353,PF00814
OSGP2_MOUSE,59,365,PF00814
KAE1_ENCCU,22,296,PF00814
OSGEP_DROME,23,312,PF00814
O49653_ARATH,27,305,PF00814
OSGEP_MOUSE,23,301,PF00814
Q9BL28_CAEEL,23,303,PF00814
KAE1_YEAST,53,351,PF00814
KAE1_SCHPO,31,312,PF00814
KAE1B_METTH,23,293,PF00814
KAE1B_METJA,23,291,PF00814
KAE1B_METMA,26,297,PF00814
KAE1_ARCFU,23,290,PF00814
KAE1_PYRHO,23,292,PF00814
KAE1_METKA,23,298,PF00814
KAE1_PYRAE,22,293,PF00814
KAE1_SULTO,23,299,PF00814
KAE1_AERPE,31,306,PF00814
QRI7_SCHPO,68,371,PF00814
QRI7_YEAST,56,368,PF00814
TSAD_WIGBR,23,308,PF00814
TSAD_BUCAI,23,307,PF00814
TSAD_BUCBP,24,308,PF00814
TSAD_COXBU,24,308,PF00814
TSAD_NITEU,23,307,PF00814
TSAD_RALSO,23,312,PF00814
TSAD_SHEON,23,307,PF00814
TSAD_YERPE,23,307,PF00814
TSAD_HAEIN,23,312,PF00814
TSAD_PSESM,23,311,PF00814
TSAD_THEEB,23,314,PF00814
TSAD_SYNY3,23,314,PF00814
TSAD_NOSS1,23,314,PF00814
TSAD_BIFLO,25,317,PF00814
TSAD_STRCO,29,318,PF00814
TSAD_MYCLE,35,320,PF00814
TSAD_COREF,27,313,PF00814
TSAD_OCEIH,32,316,PF00814
TSAD_STAEQ,27,311,PF00814
TSAD_LISMO,31,317,PF00814
TSAD_ENTFA,31,317,PF00814
TSAD_STRR6,26,308,PF00814
TSAD_LACLA,26,311,PF00814
TSAD_LACPL,30,316,PF00814
TSAD_BACCR,32,317,PF00814
TSAD_BACHD,32,316,PF00814
TSAD_FUSNN,23,306,PF00814
TSAD_CALS4,27,312,PF00814
TSAD_CLOPE,26,312,PF00814
TSAD_CLOTE,27,314,PF00814
TSAD_CLOAB,27,313,PF00814
TSAD_THEMA,23,303,PF00814
TSAD_CHLTE,22,319,PF00814
TSAD_BACTN,24,315,PF00814
TSAD_CHLTR,22,309,PF00814
A7HCB0_ANADF,124,193,PF13432
C1N375_MICPC,79,143,PF13432
A7HIV3_ANADF,485,549,PF13432
A1W4G5_ACISJ,454,519,PF13432
D0LJ56_HALO1,208,278,PF13432
A7HCG6_ANADF,350,416,PF13432
A9BV59_DELAS,30,94,PF13432
Q7MSF1_WOLSU,207,274,PF13432
Q1GUK3_SPHAL,416,479,PF13432
Q1D978_MYXXD,370,436,PF13432
Q08X63_STIAD,358,425,PF13432
A7IL34_XANP2,301,365,PF13432
D0LVN3_HALO1,766,829,PF13432
A1AZV6_PARDP,167,234,PF13432
Q9L255_STRCO,645,709,PF13432
C9Z5X6_STRSW,605,669,PF13432
A5FVF7_ACICJ,184,254,PF13432
B2IGT7_BEII9,163,226,PF13432
Q1QND8_NITHX,157,224,PF13432
Q141K6_PARXL,113,183,PF13432
A9GSR3_SORC5,306,374,PF13432
A9GYG6_SORC5,412,478,PF13432
A9FK12_SORC5,310,376,PF13432
A9GAS4_SORC5,342,409,PF13432
A9FCB2_SORC5,180,250,PF13432
A9FBE5_SORC5,201,270,PF13432
Q3SJT7_THIDA,181,245,PF13432
C4L7W5_TOLAT,195,259,PF13432
E8RR25_ASTEC,181,248,PF13432
Q609A5_METCA,301,365,PF13432
Q1CYR9_MYXXD,58,122,PF13432
A7HAE2_ANADF,19,84,PF13432
C5BTZ7_TERTT,256,319,PF13432
A0L3M4_MAGMM,149,215,PF13432
D2R5J1_PIRSD,195,259,PF13432
Q1INM1_KORVE,250,312,PF13432
Q1LH45_CUPMC,140,204,PF13432
Q0VNE2_ALCBS,93,159,PF13432
A6VQX4_ACTSZ,91,157,PF13432
A7HCQ0_ANADF,335,399,PF13432
B3E2M9_GEOLS,229,300,PF13432
D0LY32_HALO1,815,879,PF13432
Q47Q32_THEFY,21,85,PF13432
D9QJW5_BRESC,220,284,PF13432
A7RUA7_NEMVE,17,253,PF03567
CHSTE_DANRE,128,356,PF03567
A7RFG3_NEMVE,36,265,PF03567
A7SJ33_NEMVE,50,279,PF03567
CHSTD_HUMAN,97,333,PF03567
Q28G00_XENTR,93,329,PF03567
CHSTB_MOUSE,108,344,PF03567
A7S678_NEMVE,5,240,PF03567
A0A0R3NTN8_DROPS,151,394,PF03567
Q7PW21_ANOGA,46,285,PF03567
Q9W070_DROME,108,342,PF03567
Q7Q6Q9_ANOGA,155,389,PF03567
Q177Z7_AEDAE,141,376,PF03567
A6FLG1_9RHOB,20,238,PF03567
Q7U967_SYNPX,4,222,PF03567
Q7U965_SYNPX,6,223,PF03567
Q3AHH0_SYNSC,5,222,PF03567
A7SIL9_NEMVE,71,348,PF03567
Q9VDR6_DROME,139,411,PF03567
A4IHG8_XENTR,75,346,PF03567
H6ST3_HUMAN,138,411,PF03567
PIPE_DROME,207,487,PF03567
UST_HUMAN,94,358,PF03567
HS2ST_DROME,65,326,PF03567
Q17NH2_AEDAE,93,331,PF03567
Q7QA86_ANOGA,82,320,PF03567
B4GQH5_DROPE,79,319,PF03567
G3RIC8_GORGO,155,406,PF03567
CHSTA_DANRE,116,358,PF03567
CHSTA_RAT,111,349,PF03567
CHST9_HUMAN,204,439,PF03567
CHST8_HUMAN,182,417,PF03567
Q8A6S7_BACTN,409,948,PF00593
Q8E8X7_SHEON,179,662,PF00593
IRGA_VIBCH,167,651,PF00593
Q7N369_PHOLL,165,658,PF00593
Q7CTM1_AGRFC,204,701,PF00593
Q889G6_PSESM,183,655,PF00593
Q7NXY5_CHRVO,198,698,PF00593
Q8PGJ6_XANAC,243,746,PF00593
Q88KP8_PSEPK,246,743,PF00593
PFEA_PSEAE,237,745,PF00593
FEPA_ECOLI,238,745,PF00593
Q82S55_NITEU,137,608,PF00593
YNCD_ECOLI,226,696,PF00593
Q8PE83_XANCP,246,724,PF00593
Q9I1I6_PSEAE,231,707,PF00593
Q89H12_BRADU,318,831,PF00593
Q87FM3_VIBPA,252,711,PF00593
Q8P6C0_XANCP,246,708,PF00593
Q88PI3_PSEPK,327,808,PF00593
Q9HYX3_PSEAE,239,720,PF00593
Q7MZ55_PHOLL,316,785,PF00593
Q887S9_PSESM,314,781,PF00593
Q9HXB2_PSEAE,314,783,PF00593
Q8EIU5_SHEON,217,691,PF00593
Q7WXT8_CUPNH,252,737,PF00593
Q8XVA9_RALSO,213,698,PF00593
Q8PPJ6_XANAC,205,680,PF00593
Q8P920_XANCP,220,681,PF00593
Q885H8_PSESM,219,692,PF00593
Q8P605_XANCP,217,688,PF00593
Q7P666_FUSNV,226,709,PF00593
Q8RFD8_FUSNN,234,714,PF00593
Q8A957_BACTN,167,612,PF00593
Q8EHW0_SHEON,220,682,PF00593
Q7MU92_PORGI,129,595,PF00593
Q7MTP7_PORGI,294,793,PF00593
Q8A552_BACTN,249,742,PF00593
Q82V93_NITEU,269,754,PF00593
A9CGK7_AGRFC,248,716,PF00593
Q82UF7_NITEU,228,706,PF00593
Q82UF8_NITEU,249,707,PF00593
RHTA_RHIME,259,745,PF00593
Q88KU6_PSEPK,346,816,PF00593
Q9HVC0_PSEAE,254,741,PF00593
Q8YTY2_NOSS1,406,877,PF00593
P72594_SYNY3,381,850,PF00593
Q8YZR0_NOSS1,394,866,PF00593
Q8XSQ1_RALSO,327,811,PF00593
Q9I3X9_PSEAE,329,810,PF00593
Q8YUX2_NOSS1,400,881,PF00593
Q8YTU4_NOSS1,1,287,PF00593
Q7NNR7_GLOVI,299,789,PF00593
Q7NNV6_GLOVI,313,794,PF00593
Q9A511_CAUVC,299,801,PF00593
Q7VZ08_BORPE,345,824,PF00593
Q887T0_PSESM,332,832,PF00593
Q88RH0_PSEPK,351,827,PF00593
Q9I116_PSEAE,350,819,PF00593
FOXA_SALTY,234,701,PF00593
Q88QY4_PSEPK,340,809,PF00593
Q87G82_VIBPA,241,695,PF00593
Q9KVE6_VIBCH,258,717,PF00593
Q89LN9_BRADU,304,769,PF00593
Q926C7_RHIME,262,732,PF00593
Q89KI5_BRADU,300,762,PF00593
Q7VZY3_BORPE,337,813,PF00593
Q7VX53_BORPE,246,701,PF00593
Q82VI7_NITEU,350,823,PF00593
Q8PKI8_XANAC,260,725,PF00593
Q82VJ4_NITEU,353,816,PF00593
Q8XVB1_RALSO,324,800,PF00593
Q92YC1_RHIME,261,713,PF00593
Q926C6_RHIME,253,723,PF00593
Q9A847_CAUVC,227,692,PF00593
Q8P4J3_XANCP,237,711,PF00593
Q8XVU8_RALSO,221,688,PF00593
Q8XTK8_RALSO,235,702,PF00593
Q9HUX3_PSEAE,239,707,PF00593
Q883A9_PSESM,239,702,PF00593
Q88HM8_PSEPK,235,695,PF00593
Q87ZX8_PSESM,242,710,PF00593
Q88I46_PSEPK,240,708,PF00593
Q8EHR1_SHEON,233,714,PF00593
Q7MAF6_WOLSU,244,699,PF00593
Y146A_HAEIN,4,344,PF00593
Q7NVU1_CHRVO,252,715,PF00593
Q87Z57_PSESM,237,705,PF00593
Q88E62_PSEPK,317,795,PF00593
Q9I6Y1_PSEAE,317,794,PF00593
Q89C30_BRADU,296,772,PF00593
Q82WV8_NITEU,311,781,PF00593
Q82WU8_NITEU,327,798,PF00593
Q82SY1_NITEU,383,849,PF00593
Q82WX2_NITEU,374,847,PF00593
Q82WV1_NITEU,308,780,PF00593
Q7NNR1_GLOVI,315,785,PF00593
Q8YTX1_NOSS1,385,848,PF00593
Q7NJ54_GLOVI,257,718,PF00593
Q8YUU5_NOSS1,394,857,PF00593
Q8YUX0_NOSS1,388,853,PF00593
Q8YUZ6_NOSS1,390,852,PF00593
P72609_SYNY3,390,852,PF00593
Q8YTT7_NOSS1,403,871,PF00593
Q7NNQ7_GLOVI,285,744,PF00593
Q8YV33_NOSS1,397,862,PF00593
Q8YV23_NOSS1,415,877,PF00593
Q8YMK9_NOSS1,397,857,PF00593
Q8YV06_NOSS1,398,862,PF00593
Q8YXV8_NOSS1,419,884,PF00593
Q8YTP0_NOSS1,393,866,PF00593
Q7NNU6_GLOVI,282,753,PF00593
Q8YTW7_NOSS1,358,819,PF00593
P72602_SYNY3,364,827,PF00593
Q7NEA4_GLOVI,280,744,PF00593
Q7NEA6_GLOVI,267,729,PF00593
Q7NJC3_GLOVI,272,735,PF00593
Q7NNS9_GLOVI,149,610,PF00593
P72599_SYNY3,394,862,PF00593
Q7NNP9_GLOVI,260,735,PF00593
Q8YTX5_NOSS1,387,850,PF00593
Q88R67_PSEPK,226,688,PF00593
Q8P3B4_XANCP,241,698,PF00593
Q881P1_PSESM,259,727,PF00593
Q9A7E5_CAUVC,269,731,PF00593
Q88K71_PSEPK,257,727,PF00593
Q9HZT6_PSEAE,245,717,PF00593
Q82XF3_NITEU,259,729,PF00593
Q7VUZ3_BORPE,264,731,PF00593
Q881N5_PSESM,314,783,PF00593
Q9I683_PSEAE,267,729,PF00593
Q8Y190_RALSO,244,704,PF00593
Q88LT1_PSEPK,230,709,PF00593
Q886G9_PSESM,260,723,PF00593
FATA_VIBA7,255,725,PF00593
Q88JQ9_PSEPK,303,770,PF00593
Q82VJ3_NITEU,264,730,PF00593
Q9A4A9_CAUVC,255,720,PF00593
Q82SB3_NITEU,367,822,PF00593
Q8XSQ3_RALSO,279,745,PF00593
Q7WXJ8_CUPNH,251,710,PF00593
Q8XR06_RALSO,221,694,PF00593
Q8E8C4_SHEON,235,705,PF00593
Q88Q29_PSEPK,346,809,PF00593
FHUE_ECOLI,264,728,PF00593
Q8P5W8_XANCP,45,505,PF00593
Q82VJ5_NITEU,364,832,PF00593
Q7MYQ3_PHOLL,277,746,PF00593
Q8ECU0_SHEON,268,729,PF00593
Q8PE25_XANCP,275,745,PF00593
Q8PGW4_XANAC,280,730,PF00593
Q7M9Y3_WOLSU,321,777,PF00593
Q82VA7_NITEU,334,800,PF00593
Q7M8T8_WOLSU,330,793,PF00593
FPVA_PSEAE,351,814,PF00593
Q9HWL3_PSEAE,331,801,PF00593
Q88F81_PSEPK,341,811,PF00593
Q87YV0_PSESM,250,721,PF00593
Q88R62_PSEPK,287,764,PF00593
Q884E1_PSESM,278,742,PF00593
Q884E2_PSESM,362,824,PF00593
Q8P4W1_XANCP,354,823,PF00593
Q9AC38_CAUVC,374,850,PF00593
BFRD_BORPE,275,742,PF00593
Q7VZP0_BORPE,282,751,PF00593
Q82WF0_NITEU,263,738,PF00593
Q8EAI8_SHEON,256,729,PF00593
Q7NNT3_GLOVI,378,841,PF00593
Q8YQ14_NOSS1,393,853,PF00593
Q8A535_BACTN,275,796,PF00593
Q8F406_LEPIN,335,801,PF00593
Q7CT31_AGRFC,335,811,PF00593
Q9AAY8_CAUVC,334,826,PF00593
Q9A9I9_CAUVC,328,830,PF00593
Q8P9X4_XANCP,392,886,PF00593
Q9A370_CAUVC,204,721,PF00593
Q9AB96_CAUVC,314,823,PF00593
Q9A3P1_CAUVC,359,936,PF00593
Q9A7B5_CAUVC,420,963,PF00593
Q8P7E6_XANCP,327,791,PF00593
Q9A3Q5_CAUVC,360,839,PF00593
Q9A958_CAUVC,350,816,PF00593
Q8P343_XANCP,286,782,PF00593
Q8PC09_XANCP,308,803,PF00593
Q9HUR6_PSEAE,488,988,PF00593
Q7N1G3_PHOLL,511,1013,PF00593
Y1217_HAEIN,359,912,PF00593
Y1497_NEIMB,348,920,PF00593
Q7N3K1_PHOLL,231,757,PF00593
Q9I442_PSEAE,338,850,PF00593
Q7N7B7_PHOLL,264,765,PF00593
Q7VSG8_BORPE,243,746,PF00593
TDHA_HAEIN,236,743,PF00593
TDHA_HAEDU,229,738,PF00593
Q7N3T1_PHOLL,198,672,PF00593
Q32AX7_SHIDS,186,659,PF00593
HMUR_YERPE,197,675,PF00593
Q82UF0_NITEU,222,696,PF00593
Q8EB65_SHEON,212,696,PF00593
Q7VF32_HELHP,194,681,PF00593
O25543_HELPY,279,790,PF00593
O25573_HELPY,60,561,PF00593
Q87IE2_VIBPA,187,667,PF00593
Q7MRE4_WOLSU,170,656,PF00593
TBPA_HAEIN,396,911,PF00593
HGBA_HAEDU,439,971,PF00593
HGP2_HAEIN,480,998,PF00593
HGP4_HAEIN,477,998,PF00593
Q9CNT8_PASMU,473,996,PF00593
Q88P47_PSEPK,359,861,PF00593
Q887K8_PSESM,357,856,PF00593
Q87HS4_VIBPA,212,692,PF00593
Q7VSQ4_BORPE,343,844,PF00593
Q87G51_VIBPA,224,711,PF00593
Q9KNA1_VIBCH,230,712,PF00593
Q8YV28_NOSS1,307,801,PF00593
Q7NR88_CHRVO,246,734,PF00593
Q8PCG6_XANCP,256,742,PF00593
Q7N1F7_PHOLL,188,675,PF00593
Q2YIK8_BRUA2,203,675,PF00593
G3XD89_PSEAE,236,722,PF00593
Q88DI7_PSEPK,202,687,PF00593
Q9CLW8_PASMU,299,808,PF00593
Q9CL20_PASMU,311,804,PF00593
Q9CMR7_PASMU,337,924,PF00593
Q8P7F3_XANCP,214,687,PF00593
Q88MX2_PSEPK,189,679,PF00593
Q9I5F7_PSEAE,199,686,PF00593
Q8F1I6_LEPIN,295,772,PF00593
F5HHM2_PORGI,294,847,PF00593
Q8AAG1_BACTN,270,778,PF00593
Q8AAG3_BACTN,276,774,PF00593
Q8A8S4_BACTN,1,362,PF00593
Q8EIN9_SHEON,231,719,PF00593
Q8P3E0_XANCP,413,1010,PF00593
Q8P8N2_XANCP,415,991,PF00593
Q8P3D9_XANCP,403,1009,PF00593
Q9PEJ2_XYLFA,402,1007,PF00593
Q8PER6_XANAC,404,1010,PF00593
Y1369_HAEIN,308,838,PF00593
Q9CML6_PASMU,272,791,PF00593
Q8PNQ5_XANAC,212,706,PF00593
Q8Y1U4_RALSO,233,728,PF00593
Q7MWR1_PORGI,308,826,PF00593
Q8ABG0_BACTN,269,778,PF00593
Q8F853_LEPIN,385,969,PF00593
Q8F179_LEPIN,338,940,PF00593
Q8F1N0_LEPIN,189,758,PF00593
Q8A5R6_BACTN,361,896,PF00593
Q8A6E5_BACTN,367,950,PF00593
Q7MVN1_PORGI,339,933,PF00593
Q92N47_RHIME,281,727,PF00593
Q9ABK3_CAUVC,197,680,PF00593
Q8A0G6_BACTN,397,903,PF00593
Q8F194_LEPIN,480,985,PF00593
Q8P5B4_XANCP,371,883,PF00593
Q9ABQ5_CAUVC,381,887,PF00593
Q880C9_PSESM,341,836,PF00593
Q8EE66_SHEON,440,941,PF00593
Q8PLM6_XANAC,397,905,PF00593
Q8P9U8_XANCP,457,969,PF00593
Q9A963_CAUVC,486,975,PF00593
Q8P4S2_XANCP,427,922,PF00593
Q8PF54_XANAC,490,982,PF00593
Q8P6S8_XANCP,435,912,PF00593
Q8P6M3_XANCP,377,877,PF00593
Q9AAZ6_CAUVC,407,888,PF00593
Q8A7F4_BACTN,165,699,PF00593
Q8A9T1_BACTN,216,684,PF00593
Q9A952_CAUVC,250,722,PF00593
Q89Z09_BACTN,314,787,PF00593
Q8GF28_ZYMMO,215,679,PF00593
Q88FC7_PSEPK,242,703,PF00593
Q9I3A9_PSEAE,242,701,PF00593
Q8P6A3_XANCP,165,623,PF00593
Q82WN2_NITEU,169,611,PF00593
Q9I473_PSEAE,167,614,PF00593
BTUB_ECOLI,163,613,PF00593
BTUB_PHOLL,173,618,PF00593
BTUB_YERPE,176,624,PF00593
Q8A5Z2_BACTN,206,678,PF00593
Q8A6D1_BACTN,205,683,PF00593
Q8A8P8_BACTN,270,897,PF00593
Q8AAI1_BACTN,278,913,PF00593
Q87TA2_VIBPA,342,865,PF00593
Q8EEB8_SHEON,353,890,PF00593
Q8P356_XANCP,381,975,PF00593
Q8PD15_XANCP,386,983,PF00593
Q7NZA3_CHRVO,336,893,PF00593
Q9I258_PSEAE,298,843,PF00593
Q88AW5_PSESM,338,876,PF00593
Q9I245_PSEAE,349,879,PF00593
Q7NWK4_CHRVO,326,867,PF00593
Q7NWL3_CHRVO,316,853,PF00593
Q7P1Y5_CHRVO,309,851,PF00593
Q8P6U8_XANCP,333,925,PF00593
Q8PI48_XANAC,394,970,PF00593
Q8PH16_XANAC,370,947,PF00593
Q9I0P7_PSEAE,345,883,PF00593
Q9I226_PSEAE,342,882,PF00593
Q8P691_XANCP,274,810,PF00593
Q880Y5_PSESM,286,820,PF00593
Q8P6C4_XANCP,228,749,PF00593
Q8P6C5_XANCP,264,805,PF00593
Q8P6C7_XANCP,249,792,PF00593
Q882Y8_PSESM,259,799,PF00593
Q7NJ59_GLOVI,284,746,PF00593
Q8YQ11_NOSS1,1,257,PF00593
Q7NM72_GLOVI,246,763,PF00593
Q7NF46_GLOVI,241,742,PF00593
Q8YRY2_NOSS1,247,697,PF00593
Q7NIR6_GLOVI,230,684,PF00593
Q7NGR5_GLOVI,312,772,PF00593
Q7NDD9_GLOVI,425,913,PF00593
Q7NG22_GLOVI,407,889,PF00593
Q7NKI9_GLOVI,331,803,PF00593
Q7NL22_GLOVI,429,897,PF00593
Q7NJ70_GLOVI,396,865,PF00593
Q7NL50_GLOVI,453,929,PF00593
Q4WL80_ASPFU,122,398,PF11051
A5DF19_PICGU,239,564,PF11051
MNT4_CANAL,242,539,PF11051
A3LP66_PICST,256,557,PF11051
Q6BZ87_DEBHA,262,564,PF11051
A5DLV2_PICGU,254,557,PF11051
A5DWP7_LODEL,271,573,PF11051
MNN15_CANAL,264,566,PF11051
A3GG16_PICST,271,573,PF11051
A5DJY6_PICGU,315,589,PF11051
MNN14_CANAL,275,552,PF11051
A3LNX8_PICST,142,418,PF11051
MNN12_CANAL,399,694,PF11051
A5E1M5_LODEL,377,671,PF11051
Q6BVD5_DEBHA,359,654,PF11051
A5DRB2_PICGU,368,661,PF11051
A3LRT9_PICST,374,667,PF11051
MNN13_CANAL,331,624,PF11051
MNN1_CANAL,357,652,PF11051
A5E764_LODEL,360,657,PF11051
A5E3F4_LODEL,334,629,PF11051
Q75A98_ASHGO,206,484,PF11051
Q75ED3_ASHGO,257,537,PF11051
Q75CX7_ASHGO,244,525,PF11051
Q758U7_ASHGO,244,524,PF11051
Q6FWP9_CANGA,222,499,PF11051
Q6FWP6_CANGA,234,509,PF11051
Q6FWP7_CANGA,247,522,PF11051
Q6FWP8_CANGA,238,513,PF11051
Q6FWP5_CANGA,238,513,PF11051
Q6FRE2_CANGA,235,510,PF11051
Q6FRE3_CANGA,243,518,PF11051
F2Z665_CANGA,232,507,PF11051
Q6FWP4_CANGA,246,520,PF11051
Q6FWP3_CANGA,249,523,PF11051
Q6FT97_CANGA,255,533,PF11051
Q6CQY0_KLULA,266,546,PF11051
A7TT57_VANPO,239,517,PF11051
E7Q549_YEASB,163,443,PF11051
Q6CNU7_KLULA,334,620,PF11051
E7QDR6_YEASZ,167,463,PF11051
A7TQP2_VANPO,314,608,PF11051
A7TPJ0_VANPO,326,620,PF11051
MNT4_YEAST,197,472,PF11051
MNT2_YEAST,174,450,PF11051
G8R4C8_OWEHD,32,184,PF14014
G0IXT1_CYCMS,37,188,PF14014
L0G2V6_ECHVK,34,185,PF14014
C5CE62_KOSOT,35,191,PF14014
I2F784_9BACT,34,189,PF14014
R6XHB8_9BACT,42,201,PF14014
R5D2V1_9BACT,39,198,PF14014
R5KBD7_9BACT,39,198,PF14014
R5CCJ7_9BACT,39,198,PF14014
R5PCB2_9BACT,39,198,PF14014
R6EYF2_9BACT,47,206,PF14014
R6PWA8_9BACT,39,198,PF14014
R6B5L1_9BACT,39,198,PF14014
R6XWU1_9BACT,50,209,PF14014
D3IAQ3_9BACT,37,196,PF14014
R6ECT1_9BACT,39,198,PF14014
I1YS69_PREI7,39,199,PF14014
R5PE94_9BACT,28,187,PF14014
R6X3Z2_9BACT,42,201,PF14014
F9D5Q7_PREDD,43,202,PF14014
R5FQ82_9BACT,41,200,PF14014
R6A1M1_9BACT,64,223,PF14014
R7LH40_9BACT,57,214,PF14014
R5GEY2_9BACT,49,208,PF14014
R5NK51_9BACT,38,197,PF14014
D5ETX6_PRER2,62,221,PF14014
F2IIW4_FLUTR,30,177,PF14014
W0RQB6_9BACT,62,202,PF14014
X5DCE4_9BACT,41,186,PF14014
F4B1Z6_DOKS4,40,181,PF14014
I3YVT8_AEQSU,39,180,PF14014
A0LXG1_GRAFK,40,181,PF14014
C6W5B8_DYAFD,46,187,PF14014
I2ERH6_EMTOG,45,186,PF14014
E4RYG5_LEAB4,47,188,PF14014
B3PHN6_CELJU,45,189,PF14014
I0K407_9BACT,44,186,PF14014
D2QDB7_SPILD,42,184,PF14014
F8EBV6_RUNSL,46,189,PF14014
G2PK84_MURRD,40,184,PF14014
A0LXX5_GRAFK,40,184,PF14014
A5FIP2_FLAJ1,44,188,PF14014
G2Z015_FLABF,41,185,PF14014
H8XPR4_FLAIG,56,197,PF14014
F0P0L5_WEEVC,43,187,PF14014
C6X4H2_FLAB3,44,192,PF14014
J9R057_RIEAN,44,190,PF14014
R7FT56_9FIRM,41,185,PF14014
R5D6J4_9FIRM,69,215,PF14014
R7FJ10_9CLOT,52,196,PF14014
R6YGV1_9CLOT,66,210,PF14014
R7JWK6_9FIRM,25,170,PF14014
I3WJ14_BIFBI,58,206,PF14014
C8WIF7_EGGLE,41,186,PF14014
E1QY73_OLSUV,36,186,PF14014
R6VA92_9FIRM,34,186,PF14014
R6H376_9FIRM,36,187,PF14014
A1A2I8_BIFAA,37,182,PF14014
D4KY16_9FIRM,36,189,PF14014
R7KQ71_9FIRM,60,214,PF14014
R5A5A6_9CLOT,35,185,PF14014
R5VLM4_9CLOT,36,187,PF14014
R5NZZ0_9CLOT,35,186,PF14014
R6LS23_9CLOT,53,196,PF14014
I5AX60_EUBCE,70,213,PF14014
E0RXZ0_BUTPB,69,216,PF14014
R7HDR8_9FIRM,66,213,PF14014
R7A3D7_9FIRM,53,195,PF14014
R6WTC3_9FIRM,63,208,PF14014
R6PZK7_9CLOT,58,203,PF14014
R6RGM2_9FIRM,62,207,PF14014
R7G544_9FIRM,60,205,PF14014
R5QGQ7_9FIRM,75,220,PF14014
R5SZ02_9CLOT,64,209,PF14014
R5ZA60_9FIRM,69,221,PF14014
R6DTF5_9CLOT,59,207,PF14014
R6KC89_9FIRM,64,208,PF14014
R6ART7_9CLOT,68,213,PF14014
R5YAV9_9FIRM,62,206,PF14014
R6AWW4_9CLOT,2,145,PF14014
S6C638_9ACTN,54,201,PF14014
R6TNQ7_9FIRM,57,195,PF14014
W8TKI8_PEPAC,41,189,PF14014
R7GNU5_9FIRM,45,192,PF14014
R6VV87_9FIRM,50,198,PF14014
F2I8L9_AERUA,45,192,PF14014
C9RP88_FIBSS,44,195,PF14014
C7N2Z2_SLAHD,65,217,PF14014
G0GC40_SPITZ,31,173,PF14014
H9UMB8_SPIAZ,46,188,PF14014
V5WN35_9SPIO,53,197,PF14014
E1R9P1_SEDSS,36,182,PF14014
C6XSC3_PEDHD,41,183,PF14014
F0S4G3_PSESL,44,189,PF14014
E4RXX0_LEAB4,40,182,PF14014
F8EN44_RUNSL,51,192,PF14014
H8KPP4_SOLCM,49,192,PF14014
E4TVS4_MARTH,45,195,PF14014
I4AL23_BERLS,50,194,PF14014
E3PVG6_ACESD,42,189,PF14014
F6FPE6_ISOV2,53,209,PF14014
C7NJ08_KYTSD,69,223,PF14014
E3J5L4_FRAIE,87,244,PF14014
Q0RPK2_FRAAA,70,227,PF14014
A8L1Z0_FRASN,81,238,PF14014
M5A0V4_9ACTN,53,210,PF14014
H6RUH0_BLASD,75,231,PF14014
D2SAH0_GEOOG,67,223,PF14014
D2AS11_STRRD,61,218,PF14014
D6Y747_THEBD,40,197,PF14014
E4N706_KITSK,100,258,PF14014
C7QH51_CATAD,75,229,PF14014
G0FJ13_AMYMS,4,160,PF14014
F2R4E4_STRVP,68,225,PF14014
V6JZG7_STRNV,40,197,PF14014
V4IRD9_9ACTN,88,245,PF14014
G2NAA3_STREK,72,229,PF14014
A0A1C4N171_9ACTN,69,226,PF14014
K4QX20_STRDJ,59,216,PF14014
B5I4C5_9ACTN,59,216,PF14014
R4SY79_AMYOR,51,201,PF14014
K0KAP3_SACES,42,195,PF14014
C6W977_ACTMD,46,197,PF14014
U5VSW3_9ACTN,83,240,PF14014
I0GXX8_ACTM4,82,239,PF14014
G8SB73_ACTS5,85,242,PF14014
R4L9T4_9ACTN,88,245,PF14014
D9T7Q7_MICAI,96,253,PF14014
F4FER2_VERMA,85,242,PF14014
A9AYX5_HERA2,49,206,PF14014
K9Y9T2_HALP7,93,247,PF14014
B7K9X1_CYAP7,74,226,PF14014
